sim_time,power
264016.0,1.4686956943910001
267216.0,1.518594737921
270416.0,1.5184593796310004
273616.0,1.4705101971610004
276816.0,1.5335234234610002
280016.0,1.5001684738210006
283216.0,1.5037636594710007
286416.0,1.4868650045010003
289616.0,1.516980264541
292816.0,1.5035735771710002
296016.0,1.4836033606310002
299216.0,1.5037096000810006
302416.0,1.5035292158910005
305616.0,1.5004596218310002
308816.0,1.5199050094010005
312016.0,1.4838831471210003
315216.0,1.5035744700210003
318416.0,1.5185260853710005
321616.0,1.4855084266810001
324816.0,1.518459180991
328016.0,1.5002805433809998
331216.0,1.4721476207710005
334416.0,1.5185259140110006
337616.0,1.517002903451
340816.0,1.4686956943910001
344016.0,1.518594737921
347216.0,1.5184593796310004
350416.0,1.4705101971610004
353616.0,1.5335234234610002
356816.0,1.5001684738210006
360016.0,1.5037636594710007
363216.0,1.4868650045010003
366416.0,1.516980264541
369616.0,1.5035735771710002
372816.0,1.4836033606310002
376016.0,1.5037096000810006
379216.0,1.5035292158910005
382416.0,1.5004596218310002
385616.0,1.5199050094010005
388816.0,1.4838831471210003
392016.0,1.5035744700210003
395216.0,1.5185260853710005
398416.0,1.4855084266810001
401616.0,1.518459180991
404816.0,1.5002805433809998
408016.0,1.4721476207710005
411216.0,1.5185259140110006
414416.0,1.517002903451
417616.0,1.4686956943910001
420816.0,1.518594737921
424016.0,1.5184593796310004
427216.0,1.4705101971610004
430416.0,1.5335234234610002
433616.0,1.5001684738210006
436816.0,1.5037636594710007
440016.0,1.4868650045010003
443216.0,1.516980264541
446416.0,1.5035735771710002
449616.0,1.4836033606310002
452816.0,1.5037096000810006
456016.0,1.5035292158910005
459216.0,1.5004596218310002
462416.0,1.5199050094010005
465616.0,1.4838831471210003
468816.0,1.5035744700210003
472016.0,1.5185260853710005
475216.0,1.4855084266810001
478416.0,1.518459180991
481616.0,1.5002805433809998
484816.0,1.4721476207710005
488016.0,1.5185259140110006
491216.0,1.517002903451
494416.0,1.4686956943910001
497616.0,1.518594737921
500816.0,1.5184593796310004
504016.0,1.4705101971610004
507216.0,1.5335234234610002
510416.0,1.5001684738210006
513616.0,1.5037636594710007
516816.0,1.4868650045010003
520016.0,1.516980264541
523216.0,1.5035735771710002
526416.0,1.4836033606310002
529616.0,1.5037096000810006
532816.0,1.5035292158910005
536016.0,1.5004596218310002
539216.0,1.5199050094010005
542416.0,1.4838831471210003
545616.0,1.5035744700210003
548816.0,1.5185260853710005
552016.0,1.4855084266810001
555216.0,1.518459180991
558416.0,1.5002805433809998
561616.0,1.4721476207710005
564816.0,1.5185259140110006
568016.0,1.517002903451
571216.0,1.4686956943910001
574416.0,1.518594737921
577616.0,1.5184593796310004
580816.0,1.4705101971610004
584016.0,1.5335234234610002
587216.0,1.5001684738210006
590416.0,1.5037636594710007
593616.0,1.4868650045010003
596816.0,1.516980264541
600016.0,1.5035735771710002
603216.0,1.4836033606310002
606416.0,1.5037096000810006
609616.0,1.5035292158910005
612816.0,1.5004596218310002
616016.0,1.5199050094010005
619216.0,1.4838831471210003
622416.0,1.5035744700210003
625616.0,1.5185260853710005
628816.0,1.4855084266810001
632016.0,1.518459180991
635216.0,1.5002805433809998
638416.0,1.4721476207710005
641616.0,1.5185259140110006
644816.0,1.517002903451
648016.0,1.4686956943910001
651216.0,1.518594737921
654416.0,1.5184593796310004
657616.0,1.4705101971610004
660816.0,1.5335234234610002
664016.0,1.5001684738210006
667216.0,1.5037636594710007
670416.0,1.4868650045010003
673616.0,1.516980264541
676816.0,1.5035735771710002
680016.0,1.4836033606310002
683216.0,1.5037096000810006
686416.0,1.5035292158910005
689616.0,1.5004596218310002
692816.0,1.5199050094010005
696016.0,1.4838831471210003
699216.0,1.5035744700210003
702416.0,1.5185260853710005
705616.0,1.4855084266810001
708816.0,1.518459180991
712016.0,1.5002805433809998
715216.0,1.4721476207710005
718416.0,1.5185259140110006
721616.0,1.517002903451
724816.0,1.4686956943910001
728016.0,1.518594737921
731216.0,1.5184593796310004
734416.0,1.4705101971610004
737616.0,1.5335234234610002
740816.0,1.5001684738210006
744016.0,1.5037636594710007
747216.0,1.4868650045010003
750416.0,1.516980264541
753616.0,1.5035735771710002
756816.0,1.4836033606310002
760016.0,1.5037096000810006
763216.0,1.5035292158910005
766416.0,1.5004596218310002
769616.0,1.5199050094010005
772816.0,1.4838831471210003
776016.0,1.5035744700210003
779216.0,1.5185260853710005
782416.0,1.1011999475209997
785616.0,4.000355602329364e-12
788816.0,4.000355602329364e-12
792016.0,4.000355602329364e-12
795216.0,4.000355602329364e-12
798416.0,4.000355602329364e-12
801616.0,4.000355602329364e-12
804816.0,4.000355602329364e-12
808016.0,4.000355602329364e-12
811216.0,4.000355602329364e-12
814416.0,4.000355602329364e-12
817616.0,4.000355602329364e-12
820816.0,4.000355602329364e-12
824016.0,4.000355602329364e-12
827216.0,4.000355602329364e-12
830416.0,4.000355602329364e-12
833616.0,4.000355602329364e-12
836816.0,4.000355602329364e-12
840016.0,4.000355602329364e-12
843216.0,4.000355602329364e-12
846416.0,4.000355602329364e-12
849616.0,4.000355602329364e-12
852816.0,4.000355602329364e-12
856016.0,4.000355602329364e-12
859216.0,4.000355602329364e-12
862416.0,4.000355602329364e-12
865616.0,4.000355602329364e-12
868816.0,4.000355602329364e-12
872016.0,4.000355602329364e-12
875216.0,4.000355602329364e-12
878416.0,4.000355602329364e-12
881616.0,4.000355602329364e-12
884816.0,4.000355602329364e-12
888016.0,4.000355602329364e-12
891216.0,4.000355602329364e-12
894416.0,4.000355602329364e-12
897616.0,4.000355602329364e-12
900816.0,4.000355602329364e-12
904016.0,4.000355602329364e-12
906570.75,0.0
